   0.0000000000000000        0.0000000000000000     
   5.0000000000000003E-002   5.0000000000000003E-002
  0.10000000000000001       0.10000000000000001     
  0.15000000000000002       0.15000000000000002     
  0.20000000000000001       0.20000000000000001     
  0.25000000000000000       0.25000000000000000     
  0.30000000000000004       0.30000000000000004     
  0.35000000000000003       0.35000000000000003     
  0.40000000000000002       0.40000000000000002     
  0.45000000000000001       0.45000000000000001     
  0.50000000000000000       0.50000000000000000     
  0.55000000000000004       0.55000000000000004     
  0.60000000000000009       0.60000000000000009     
  0.65000000000000002       0.65000000000000002     
  0.70000000000000007       0.70000000000000007     
  0.75000000000000000       0.75000000000000000     
  0.80000000000000004       0.80000000000000004     
  0.85000000000000009       0.85000000000000009     
  0.90000000000000002       0.90000000000000002     
  0.95000000000000007       0.95000000000000007     
   1.0000000000000000        1.0000000000000000     
